banktxn_id,created_at,client_id,bank_account_id,txn_date,txn_description,ai_fqn,ai_payee,status,pld_txn_id,confidence_fqn,confidence_payee,user_fqn,user_payee,match_fqn,match_payee,fqn_method,payee_method,check_num,txn_source,completed_at,source_file,source_user,commit_user,qbo_write_method,dup_match,txn_amount,reconcile,invoice_bill,qbo_id
193,2025-02-27 15:23:37.887+00,255,246,2025-01-30,CHECK (SUBSTITUTE) #3886,NULL,NULL,imported,eEmK6bJznDUEqXeo0AKQszMdRnm5ZbCLx9Q47,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,3886,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1070.60,NULL,NULL,NULL
198,2025-02-27 15:23:37.887+00,255,246,2025-01-30,MOBILE DEPOSIT,Sales,Cash Sales,imported,wrOjNEDykRCdZvqpx36ytADo71jwrOcedJ9RO,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,133.37,NULL,NULL,NULL
199,2025-02-27 15:23:37.887+00,255,246,2025-01-30,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,6xmBd7aVOeCoV5DqrpQXsJKrR7pe1aUV0ZvAd,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1439.00,NULL,NULL,NULL
204,2025-02-27 15:23:37.887+00,255,246,2025-01-28,Uber,Sales,Uber Eats,imported,qmvwygJDPrfy517X9zgvhZzJX1kY5NHxN5OEm,74,74,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,91.05,NULL,NULL,NULL
146,2025-02-27 15:23:37.887+00,255,246,2025-02-19,Uber,Sales,Uber Eats,imported,BM8NZOKpwxSo7w0MmVpQs1L7BMnodPI84RM3j,73,73,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,226.54,NULL,NULL,NULL
147,2025-02-27 15:23:37.887+00,255,246,2025-02-19,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,3r8OZNmV7nCa0J4EN7Vbs5kDQpK8mJIzDMYoL,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1565.20,NULL,NULL,NULL
148,2025-02-27 15:23:37.887+00,255,246,2025-02-18,CHECK (SUBSTITUTE) #10053,NULL,NULL,imported,ya97NEPkv4U8K1oP5QDxU4KO360YowIDXPkp9,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,10053,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1076.74,NULL,NULL,NULL
149,2025-02-27 15:23:37.887+00,255,246,2025-02-18,CHECK (SUBSTITUTE) #10054,NULL,NULL,imported,Kqa9E4doyPhM7yEDqaZgS35mnqoLpeHLdK3EX,87,87,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,10054,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1805.68,NULL,NULL,NULL
150,2025-02-27 15:23:37.887+00,255,246,2025-02-18,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,k1nwBjZXdyIv10YDQaRdsdqRYz1JrVIp9ZxoK,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,870.52,NULL,NULL,NULL
151,2025-02-27 15:23:37.887+00,255,246,2025-02-18,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,AOEm7RyVd8hz5dg4LjZvtgpneDV6K1UZNx8MJ,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1255.10,NULL,NULL,NULL
152,2025-02-27 15:23:37.887+00,255,246,2025-02-18,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,vj0oYEL3KgfgapP8O3N6S09mZjwNEyfYMPOVJ,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,2247.53,NULL,NULL,NULL
153,2025-02-27 15:23:37.887+00,255,246,2025-02-18,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,0v8EKkAeonFOE4vw538kixz6d8XB3NfxeBPAa,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,2350.80,NULL,NULL,NULL
154,2025-02-27 15:23:37.887+00,255,246,2025-02-14,Costco,Cost of Goods Sold,Costco,imported,jDVdqjb5Y3HdDL9ANw0Btm7D9eobOnCQZk8eA,86,86,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-130.00,NULL,NULL,NULL
155,2025-02-27 15:23:37.887+00,255,246,2025-02-14,RESTAURANT DEPOT SAN JOSE CA USA 9279,Cost of Goods Sold,Restaurant Depot,imported,rkV70RJ1qrtRDrBA654PcK7Bg6pO4AUKZjdV1,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1265.91,NULL,NULL,NULL
157,2025-02-27 15:23:37.887+00,255,246,2025-02-13,CHECK (SUBSTITUTE) #3892,NULL,NULL,imported,a9jbqoJ5MdCgLMm5JzXOSa67qpvjVytyj3wK3,88,88,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,3892,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-304.00,NULL,NULL,NULL
158,2025-02-27 15:23:37.887+00,255,246,2025-02-13,ADP WAGE PAY WAGE PAY 250213 937834123153BHF,Cost of labor - COS,Hasan Tosun E,imported,x4v9NE1KArUPy1V0BKLnUk5M9DJrRdsARpkmk,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-790.48,NULL,NULL,NULL
159,2025-02-27 15:23:37.887+00,255,246,2025-02-13,ADP Tax ADP Tax 250213 LHBHF 021403A01,Taxes & Licenses:Payroll Taxes,ADP,imported,JPxO54mX31IAV37Z8XkYsxp7P36oEefA93B0M,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1028.69,NULL,NULL,NULL
219,2025-02-27 15:23:37.887+00,255,246,2025-01-22,Uber,Sales,Uber Eats,imported,V49A1xK5JXUo4Jr61bMPsRMjMXqaOnCzOJ7jm,76,76,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,309.19,NULL,NULL,NULL
220,2025-02-27 15:23:37.887+00,255,246,2025-01-22,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,OKm0a4DovyuqovQB0V8NsbOgOVoK5zIZoPJgY,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1202.77,NULL,NULL,NULL
221,2025-02-27 15:23:37.887+00,255,246,2025-01-21,ADP Tax ADP Tax 250121 LHBHF 9670525VV,Taxes & Licenses:Payroll Taxes,ADP,imported,M3OAQb6EkBhb7kOrjKzvfNKpKMxQDeUBdgmpn,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-189.00,NULL,NULL,NULL
234,2025-02-27 15:23:37.887+00,255,246,2025-02-21,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,Xx9MqoA5ZXCgOZbX9mdYHjz37dyY6eIPmX6op,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1394.22,NULL,NULL,NULL
235,2025-02-27 15:23:37.887+00,255,246,2025-02-24,NUAGE DIGITAL ACH Debit 250224 9025043759,Accounting,Nuage Digital,imported,YJRrBovQ5XUe75xp1jwYsRR4MM6LnoHwk1RpO,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-450.00,NULL,NULL,NULL
236,2025-02-27 15:23:37.887+00,255,246,2025-02-24,RESTAURANT DEPOT SAN JOSE CA USA 9279,Cost of Goods Sold,Restaurant Depot,imported,zxpoNEqA0aCdEbyPNJDxULL511pMz4fd0NVBD,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-741.68,NULL,NULL,NULL
160,2025-02-27 15:23:37.887+00,255,246,2025-02-13,SBA EIDL LOAN PAYMENT 250212 0000,SBA Loan,SBA Loan,imported,88N16nwVExIbMmo3kE1ZfvaNkdJ5Mgfm1kRYb,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-2500.00,NULL,NULL,NULL
162,2025-02-27 15:23:37.887+00,255,246,2025-02-13,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,5a8E7N4zVnUzeZbPRMK4tEaZnk8Ad1sbDmONE,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1327.79,NULL,NULL,NULL
163,2025-02-27 15:23:37.887+00,255,246,2025-02-12,THE HARTFORD INSPMTCL 16845941,Insurance,Hartford,imported,o3v1gkJ6Drhqwv7k3PyVs0gBJYknZjfdJ03rv,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-2422.64,NULL,NULL,NULL
164,2025-02-27 15:23:37.887+00,255,246,2025-02-12,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,bVXKBjngEwt3DEV5Lqrkun1qVJD5mXUx6a8PQ,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1639.90,NULL,NULL,NULL
165,2025-02-27 15:23:37.887+00,255,246,2025-02-11,Clark Pest Contr WWP*Clark,Office Supplies & Software,Harland Clarke,imported,gwVADjJMXPIbRgeAEVywf04qe8j5YNfMXEx67,56,56,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-144.00,NULL,NULL,NULL
167,2025-02-27 15:23:37.887+00,255,246,2025-02-11,Uber,Sales,Uber Eats,imported,9Zm9L86ORxCMpgNye1K0SpNqkzmrKoUPXJp6A,71,71,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,140.43,NULL,NULL,NULL
168,2025-02-27 15:23:37.887+00,255,246,2025-02-11,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,V49A1xK5JXUo4Jr61bMPsRMj94Yd5OUzOJ7ne,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,888.60,NULL,NULL,NULL
169,2025-02-27 15:23:37.887+00,255,246,2025-02-10,SKYSTAR WHEEL LOUISVILLE KY USA 9279,Cost of Goods Sold,Smart & Final,imported,OKm0a4DovyuqovQB0V8NsbOgRxpAk5fZoPJpy,53,53,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-51.00,NULL,NULL,NULL
170,2025-02-27 15:23:37.887+00,255,246,2025-02-10,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,M3OAQb6EkBhb7kOrjKzvfNKpRVkoyDtBdgm0Y,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1326.60,NULL,NULL,NULL
176,2025-02-27 15:23:37.887+00,255,246,2025-02-06,CHECK (SUBSTITUTE) #3891,NULL,NULL,imported,Z87vdQ05oXI5aoBmJnr4sPgKobnL5Etz4P38O,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,3891,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1060.00,NULL,NULL,NULL
180,2025-02-27 15:23:37.887+00,255,246,2025-02-04,Uber,Sales,Uber Eats,imported,gwVADjJMXPIbRgeAEVywf04qe8j5YNfMXEx6y,70,70,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,228.84,NULL,NULL,NULL
181,2025-02-27 15:23:37.887+00,255,246,2025-02-04,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,7JbgwOdVMxUYwp1MxLDQuVdYA19KvnU43ZB8a,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1152.07,NULL,NULL,NULL
182,2025-02-27 15:23:37.887+00,255,246,2025-02-03,CHECK (SUBSTITUTE) #3889,NULL,NULL,imported,9Zm9L86ORxCMpgNye1K0SpNqkzmrKoUPXJp6a,89,88,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,3889,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1755.88,NULL,NULL,NULL
183,2025-02-27 15:23:37.887+00,255,246,2025-02-03,RESTAURANT DEPOT SAN JOSE CA USA 9279,Cost of Goods Sold,Restaurant Depot,imported,V49A1xK5JXUo4Jr61bMPsRMj94Yd5OUzOJ7nO,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-981.82,NULL,NULL,NULL
184,2025-02-27 15:23:37.887+00,255,246,2025-02-03,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,OKm0a4DovyuqovQB0V8NsbOgRxpAk5fZoPJp8,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1306.47,NULL,NULL,NULL
185,2025-02-27 15:23:37.887+00,255,246,2025-02-03,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,M3OAQb6EkBhb7kOrjKzvfNKpRVkoyDtBdgm0X,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1536.36,NULL,NULL,NULL
206,2025-02-27 15:23:37.887+00,255,246,2025-01-27,Comcast,Utilities,Comcast,imported,3r8OZNmV7nCa0J4EN7Vbs5kDQpK8mJIzDMYA5,87,87,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-173.79,NULL,NULL,NULL
207,2025-02-27 15:23:37.887+00,255,246,2025-01-27,Safeway,Cost of Goods Sold,Safeway,imported,ya97NEPkv4U8K1oP5QDxU4KO360YowIDXPkg5,79,79,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-8.02,NULL,NULL,NULL
242,2025-02-27 15:23:37.887+00,255,246,2025-02-25,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,3r8OZNmV7nCa0J4EN7k6tkg9nkn9BkHAvZmOM,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1518.18,NULL,NULL,NULL
243,2025-02-27 15:23:37.887+00,255,246,2025-02-26,Comcast,Utilities,Comcast,imported,10ez5mvEbntwZa06LvkZU3vBoX9Z8yCoM8e8D,84,84,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-174.01,NULL,NULL,NULL
194,2025-02-27 15:23:37.887+00,255,246,2025-01-30,CHECK (SUBSTITUTE) #9132,NULL,NULL,imported,YJRrBovQ5XUe75xp1j4biRMA3J75zYUne71zE,89,89,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,9132,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1666.10,NULL,NULL,NULL
195,2025-02-27 15:23:37.887+00,255,246,2025-01-30,CHECK (SUBSTITUTE) #9131,NULL,NULL,imported,zxpoNEqA0aCdEbyPNJ1ztL1OmxRwQ6FzAkNMq,89,89,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,9131,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-13118.59,NULL,NULL,NULL
196,2025-02-27 15:23:37.887+00,255,246,2025-01-30,MOBILE DEPOSIT,Sales,Cash Sales,imported,mqngy8od6khjqyeRYL8aigVMOoNLzPUmrEq8Y,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,45.78,NULL,NULL,NULL
197,2025-02-27 15:23:37.887+00,255,246,2025-01-30,MOBILE DEPOSIT,Sales,Cash Sales,imported,dMVgwjR5QLS0ro7p5kBetOvb7KXL5wC80PEoj,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,53.48,NULL,NULL,NULL
200,2025-02-27 15:23:37.887+00,255,246,2025-01-29,CA DEPT TAX FEE CDTFA EPMT 250128 19991787,Taxes & Licenses:Sales Taxes,CDTFA,imported,LBamkYwoKqHkVKYmzQDoSmKBOkxEpwCdojABK,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-3402.00,NULL,NULL,NULL
201,2025-02-27 15:23:37.887+00,255,246,2025-01-29,RESTAURANT DEPOT SAN JOSE CA USA 9279,Cost of Goods Sold,Restaurant Depot,imported,DdNQX4AoLxIEPLQJMmZvspJRd8oOw5UzYQnRQ,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-683.60,NULL,NULL,NULL
202,2025-02-27 15:23:37.887+00,255,246,2025-01-29,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,10ez5mvEbntwZa06LvoQhvZXQkY34afobrRgR,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,535.87,NULL,NULL,NULL
203,2025-02-27 15:23:37.887+00,255,246,2025-01-28,CHECK (SUBSTITUTE) #3883,NULL,NULL,imported,Pk9Z5a1o0Ktj70KMdD4eiZqAOoRne7Haw5nAX,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,3883,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-253.21,NULL,NULL,NULL
222,2025-02-27 15:23:37.887+00,255,246,2025-01-21,CHECK (SUBSTITUTE) #3888,NULL,NULL,imported,EwaJZ4voDdIJ5D18gzoZUdMnMKyBm0HZ6q1nj,89,89,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,3888,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-720.00,NULL,NULL,NULL
223,2025-02-27 15:23:37.887+00,255,246,2025-01-21,CHECK (SUBSTITUTE) #10049,NULL,NULL,imported,Rv94wKqorAFJEr37bwmzUOZqZ4oA9wUKVrAqX,100,89,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,10049,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1049.85,NULL,NULL,NULL
226,2025-02-27 15:23:37.887+00,255,246,2025-01-21,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,pyjdNVJL1xho5Aejk9RNsmAJAKNoavT7eLz4O,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1175.92,NULL,NULL,NULL
237,2025-02-27 15:23:37.887+00,255,246,2025-02-24,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,mqngy8od6khjqyeRYLN7sggbVVZ86Qi3gqz41,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1390.10,NULL,NULL,NULL
238,2025-02-27 15:23:37.887+00,255,246,2025-02-24,CMA MRCHNT SETT COMB. DEP. 4445034876359,Sales,Service Merch,imported,dMVgwjR5QLS0ro7p5kmjUOOrvv0kB1UyXEM15,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,1631.26,NULL,NULL,NULL
241,2025-02-27 15:23:37.887+00,255,246,2025-02-25,Uber,Sales,Uber Eats,imported,BM8NZOKpwxSo7w0MmVe3tLvAqLqAeLf7DqeOq,72,72,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,105.92,NULL,NULL,NULL
33862,2025-05-08 18:57:22.190281+00,299,275,2022-04-01,GOLDEN STATE FAR Bill Pay,Billable Expense Income,Geeta Kalapatapu,userreview,NULL,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_185341,675,NULL,NULL,NULL,2000.00,NULL,NULL,NULL
33994,2025-05-08 19:06:14.70336+00,299,275,2022-07-28,Deposit,Legal & Professional Fees:Accounting,Cool Cars,userreview,NULL,84,84,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,-25000.00,NULL,NULL,NULL
33863,2025-05-08 18:57:22.190281+00,299,275,2022-03-30,Deposit,Legal & Professional Fees:Accounting,Cool Cars,userreview,NULL,76,76,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_185341,675,NULL,NULL,NULL,-20577.00,NULL,NULL,NULL
13384,2025-03-27 08:24:24.797497+00,291,97,2025-02-26,word700 word361 word613 word893 word515 word645 word758 word161 word345 word888 word144 word260 word142 word889 word21 word932 word317 word911 word529 word395 word752 word757 word932 word254 word893 word632 word804 word688 word544 word873 word562 word326 word438 word449 word767 word3 word544 word114 word854 word459 word634 word45 Midtown Places word533 word76 word993 word319 word881 word831 word359 word52 word564 word883 word100 word77 word405 word148 word255 word193 word350 word344 word731 word824 word66 word823 word13 word741 word734 word974 word438 word326 word219 word872 word708 word412 word539 word481 word165 word280 word845 word981 word96 word475 word608 word458 word883 word17 word205 word770 word929 word993 word854 word560 word19 word676 word472 word216 word538 word711 word212,,Cloned Midtown Places,imported,Na6q5BKkX5F8oDv9XQJOfN05vqZ4N6Uygbwmy,100,80,NULL,NULL,NULL,NULL,rag,ngram-fuzzy,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1455.00,NULL,NULL,NULL
33995,2025-05-08 19:06:14.70336+00,299,275,2022-07-15,AGCO FINANCE LLC ACH 001-0512986-000,NULL,NULL,userreview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,rag,ngram-fuzzy,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,1239.16,NULL,NULL,NULL
33996,2025-05-08 19:06:14.70336+00,299,275,2022-07-06,GOLDEN STATE FAR Bill Pay,Billable Expense Income,Geeta Kalapatapu,userreview,NULL,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,789.00,NULL,NULL,NULL
33997,2025-05-08 19:06:14.70336+00,299,275,2022-07-01,GOLDEN STATE FAR Bill Pay,Billable Expense Income,Geeta Kalapatapu,userreview,NULL,100,100,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,2000.00,NULL,NULL,NULL
33998,2025-05-08 19:06:14.70336+00,299,275,2022-06-15,AGCO FINANCE LLC ACH 001-0512986-000,NULL,NULL,userreview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,rag,ngram-fuzzy,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,1239.16,NULL,NULL,NULL
33999,2025-05-08 19:06:14.70336+00,299,275,2022-06-13,HOLT AG SOLUTION Bill Pay,NULL,NULL,userreview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,rag,ngram-fuzzy,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,1085.73,NULL,NULL,NULL
34000,2025-05-08 19:06:14.70336+00,299,275,2022-06-08,WILBUR-ELLIS COM BT0607 000000179763120,NULL,NULL,userreview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,rag,ngram-fuzzy,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,13625.46,NULL,NULL,NULL
34001,2025-05-08 19:06:14.70336+00,299,275,2022-06-03,Deposit,Legal & Professional Fees:Accounting,Cool Cars,userreview,NULL,85,85,NULL,NULL,NULL,NULL,similarity_matching,similarity_matching,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,-20000.00,NULL,NULL,NULL
34003,2025-05-08 19:06:14.70336+00,299,275,2022-05-16,AGCO FINANCE LLC ACH 001-0512986-000,NULL,NULL,userreview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,rag,ngram-fuzzy,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,1239.16,NULL,NULL,NULL
34005,2025-05-08 19:06:14.70336+00,299,275,2022-04-26,Check,NULL,NULL,userreview.check,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1026,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,508.95,NULL,NULL,NULL
13385,2025-03-27 08:24:27.435324+00,291,97,2025-02-26,word108 word213 word58 word184 word442 word939 word480 word223 word308 word972 word844 word941 word215 word358 word529 word730 word105 word272 word516 word429 word304 word475 word917 word509 word947 word110 word220 word738 word961 word682 word92 word983 word35 word46 word680 word177 word67 word85 word411 word992 word372 word851 word87 word597 word459 word326 word972 word623 word110 word116 word623 word174 word425 word123 word111 word225 word822 word762 word146 word518 Midtown Places word230 word991 word571 word297 word783 word773 word182 word41 word320 word517 word978 word443 word207 word502 word158 word370 word937 word226 word730 word297 word870 word811 word650 word149 word184 word274 word225 word661 word703 word262 word782 word773 word720 word273 word809 word450 word889 word768 word517,,Cloned Midtown Places,imported,Na6q5BKkX5F8oDv9XQJOfN05vqZ4N6Uygbwmy,100,80,NULL,NULL,NULL,NULL,rag,ngram-fuzzy,NULL,Plaid,NULL,NULL,NULL,NULL,NULL,NULL,-1455.00,NULL,NULL,NULL
34006,2025-05-08 19:06:14.70336+00,299,275,2022-04-26,BUCK'S DRAFTING SALE,NULL,NULL,userreview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,rag,ngram-fuzzy,NULL,CSV,NULL,FNB%202022_20250408_034803%20%289%29_20250508_190604,675,NULL,NULL,NULL,11490.00,NULL,NULL,NULL
